45.5,-0.9119 ,15.3657 ,0.1139 ,12.64 ,12.93 ,13.40 ,14.27 ,15.37 ,16.64 ,17.97 ,18.87 ,19.50 
46.5,-0.9482 ,15.5319 ,0.1139 ,12.78 ,13.07 ,13.55 ,14.42 ,15.53 ,16.82 ,18.17 ,19.09 ,19.73 
47.5,-0.9847 ,15.6994 ,0.1139 ,12.93 ,13.22 ,13.70 ,14.58 ,15.70 ,17.00 ,18.38 ,19.31 ,19.97 
48.5,-1.0213 ,15.8682 ,0.1139 ,13.07 ,13.37 ,13.85 ,14.74 ,15.87 ,17.19 ,18.59 ,19.54 ,20.21 
49.5,-1.0578 ,16.0383 ,0.1140 ,13.22 ,13.52 ,14.00 ,14.90 ,16.04 ,17.38 ,18.80 ,19.77 ,20.45 
50.5,-1.0940 ,16.2096 ,0.1141 ,13.37 ,13.66 ,14.15 ,15.06 ,16.21 ,17.57 ,19.01 ,20.00 ,20.70 
51,-1.1119 ,16.2957 ,0.1142 ,13.44 ,13.74 ,14.23 ,15.14 ,16.30 ,17.66 ,19.12 ,20.12 ,20.83 
51.5,-1.1297 ,16.3821 ,0.1143 ,13.51 ,13.81 ,14.30 ,15.22 ,16.38 ,17.76 ,19.23 ,20.24 ,20.96 
52.5,-1.1648 ,16.5558 ,0.1145 ,13.66 ,13.96 ,14.46 ,15.38 ,16.56 ,17.95 ,19.45 ,20.48 ,21.22 
53.5,-1.1991 ,16.7306 ,0.1148 ,13.81 ,14.11 ,14.61 ,15.54 ,16.73 ,18.15 ,19.67 ,20.73 ,21.48 
54.5,-1.2322 ,16.9065 ,0.1151 ,13.95 ,14.26 ,14.76 ,15.70 ,16.91 ,18.34 ,19.90 ,20.98 ,21.75 
55.5,-1.2641 ,17.0834 ,0.1155 ,14.10 ,14.41 ,14.92 ,15.86 ,17.08 ,18.54 ,20.13 ,21.23 ,22.02 
56.5,-1.2945 ,17.2614 ,0.1159 ,14.24 ,14.56 ,15.07 ,16.02 ,17.26 ,18.74 ,20.36 ,21.49 ,22.30 
57,-1.3091 ,17.3507 ,0.1162 ,14.32 ,14.63 ,15.14 ,16.10 ,17.35 ,18.84 ,20.48 ,21.62 ,22.44 
57.5,-1.3232 ,17.4403 ,0.1164 ,14.39 ,14.70 ,15.22 ,16.19 ,17.44 ,18.95 ,20.59 ,21.75 ,22.59 
58.5,-1.3501 ,17.6203 ,0.1169 ,14.53 ,14.85 ,15.37 ,16.35 ,17.62 ,19.15 ,20.83 ,22.02 ,22.87 
59.5,-1.3750 ,17.8011 ,0.1175 ,14.68 ,15.00 ,15.52 ,16.51 ,17.80 ,19.36 ,21.08 ,22.29 ,23.17 
60.5,-1.3978 ,17.9830 ,0.1182 ,14.82 ,15.14 ,15.67 ,16.67 ,17.98 ,19.57 ,21.32 ,22.56 ,23.47 
